"","state","gp","gp_vs_rank","mi","mi_rank","util_diff","rank_diff"
"8740","4131313",0.599360302670415,5264,0.646225759893067,4594,-0.0468654572226517,670
"8741","1231313",0.693214237099651,1870,0.718500173909774,1843,-0.0252859368101224,27
"8742","2231313",0.629991064591463,3913,0.66212568926895,3874,-0.032134624677488,39
"8743","3231313",0.586876855777959,5833,0.633331856069171,5252,-0.046455000291212,581
"8744","4231313",0.545402525077419,7945,0.590921480947361,7551,-0.0455189558699417,394
"8745","1331313",0.665234766822875,2652,0.691449606576476,2694,-0.0262148397536006,-42
"8746","2331313",0.602011594314686,5133,0.635075121935653,5173,-0.0330635276209662,-40
"8747","3331313",0.558897385501183,7229,0.606281288735873,6683,-0.0473839032346902,546
"8748","4331313",0.517423054800643,9385,0.563870913614063,9113,-0.04644785881342,272
"8749","1431313",0.626298268837879,4063,0.65082010260837,4376,-0.0245218337704908,-313
"8750","2431313",0.56307509632969,7010,0.594445617967547,7373,-0.0313705216378565,-363
"8751","3431313",0.519960887516187,9237,0.565651784767767,9005,-0.0456908972515805,232
"8752","4431313",0.478486556815647,11298,0.523241409645957,11332,-0.0447548528303102,-34
"8753","1141313",0.698138450237818,1740,0.733405958728396,1454,-0.0352675084905779,286
"8754","2141313",0.634915277729629,3743,0.677031474087573,3247,-0.0421161963579435,496
"8755","3141313",0.591801068916126,5592,0.648237640887793,4488,-0.0564365719716675,1104
"8756","4141313",0.550326738215586,7691,0.605827265765983,6712,-0.0555005275503972,979
"8757","1241313",0.644180672644822,3395,0.67810167978269,3200,-0.0339210071378679,195
"8758","2241313",0.580957500136633,6149,0.621727195141866,5842,-0.0407696950052335,307
"8759","3241313",0.53784329132313,8337,0.592933361942087,7456,-0.0550900706189575,881
"8760","4241313",0.49636896062259,10440,0.550522986820277,9865,-0.0541540261976871,575
"8761","1341313",0.616201202368046,4493,0.651051112449392,4364,-0.0348499100813462,129
"8762","2341313",0.552978029859857,7544,0.594676627808569,7359,-0.0416985979487118,185
"8763","3341313",0.509863821046353,9763,0.565882794608789,8993,-0.0560189735624358,770
"8764","4341313",0.468389490345813,11763,0.523472419486979,11323,-0.0550829291411653,440
"8765","1441313",0.57726470438305,6326,0.610421608481286,6461,-0.0331569040982364,-135
"8766","2441313",0.514041531874861,9567,0.554047123840463,9677,-0.040005591965602,-110
"8767","3441313",0.470927323061357,11650,0.525253290640683,11233,-0.0543259675793261,417
"8768","4441313",0.429452992360817,13360,0.482842915518873,13219,-0.0533899231580555,141
"8769","1112313",0.825398895962478,178,0.834519875432264,192,-0.0091209794697853,-14
"8770","2112313",0.762175723454289,638,0.77814539079144,662,-0.0159696673371509,-24
"8771","3112313",0.719061514640786,1287,0.749351557591661,1119,-0.0302900429508749,168
"8772","4112313",0.677587183940246,2301,0.70694118246985,2186,-0.0293539985296046,115
"8773","1212313",0.771441118369482,535,0.779215596486557,646,-0.00777447811707532,-111
"8774","2212313",0.708217945861293,1514,0.722841111845734,1731,-0.0146231659844409,-217
"8775","3212313",0.66510373704779,2656,0.694047278645955,2608,-0.0289435415981649,48
"8776","4212313",0.62362940634725,4198,0.651636903524144,4334,-0.0280074971768944,-136
"8777","1312313",0.743461648092706,876,0.75216502915326,1060,-0.00870338106055357,-184
"8778","2312313",0.680238475584517,2221,0.695790544512436,2547,-0.0155520689279192,-326
"8779","3312313",0.637124266771014,3670,0.666996711312657,3651,-0.0298724445416432,19
"8780","4312313",0.595649936070474,5442,0.624586336190846,5693,-0.0289364001203727,-251
"8781","1412313",0.70452515010771,1602,0.711535525185154,2027,-0.00701037507744373,-425
"8782","2412313",0.641301977599521,3515,0.65516104054433,4178,-0.0138590629448094,-663
"8783","3412313",0.598187768786018,5314,0.626367207344551,5597,-0.0281794385585334,-283
"8784","4412313",0.556713438085478,7356,0.583956832222741,7949,-0.027243394137263,-593
"8785","1122313",0.757419625096058,693,0.773950563774857,713,-0.0165309386787985,-20
"8786","2122313",0.69419645258787,1840,0.717576079134034,1871,-0.0233796265461641,-31
"8787","3122313",0.651082243774366,3153,0.688782245934254,2784,-0.0377000021598881,369
"8788","4122313",0.609607913073826,4817,0.646371870812444,4588,-0.0367639577386178,229
"8789","1222313",0.703461847503062,1622,0.718646284829151,1836,-0.0151844373260885,-214
"8790","2222313",0.640238674994873,3556,0.662271800188327,3868,-0.0220331251934541,-312
"8791","3222313",0.59712446618137,5368,0.633477966988548,5246,-0.0363535008071781,122
"8792","4222313",0.55565013548083,7419,0.591067591866738,7546,-0.0354174563859077,-127
"8793","1322313",0.675482377226286,2352,0.691595717495853,2689,-0.0161133402695668,-337
"8794","2322313",0.612259204718097,4695,0.635221232855029,5170,-0.0229620281369324,-475
"8795","3322313",0.569144995904594,6730,0.60642739965525,6678,-0.0372824037506564,52
"8796","4322313",0.527670665204054,8859,0.56401702453344,9107,-0.0363463593293859,-248
"8797","1422313",0.63654587924129,3695,0.650966213527747,4369,-0.0144203342864569,-674
"8798","2422313",0.573322706733101,6520,0.594591728886924,7365,-0.0212690221538226,-845
"8799","3422313",0.530208497919598,8722,0.565797895687144,8998,-0.0355893977675467,-276
"8800","4422313",0.488734167219058,10812,0.523387520565334,11327,-0.0346533533462762,-515
"8801","1132313",0.714087102930959,1384,0.735485471326828,1410,-0.0213983683958694,-26
"8802","2132313",0.65086393042277,3159,0.679110986686005,3169,-0.028247056263235,-10
"8803","3132313",0.607749721609266,4901,0.650317153486225,4408,-0.042567431876959,493
"8804","4132313",0.566275390908726,6877,0.607906778364415,6613,-0.0416313874556885,264
"8805","1232313",0.660129325337963,2808,0.680181192381122,3128,-0.0200518670431592,-320
"8806","2232313",0.596906152829774,5375,0.623806707740298,5736,-0.0269005549105248,-361
"8807","3232313",0.55379194401627,7507,0.595012874540519,7343,-0.0412209305242488,164
"8808","4232313",0.51231761331573,9657,0.552602499418709,9769,-0.0402848861029785,-112
"8809","1332313",0.632149855061186,3839,0.653130625047824,4276,-0.0209807699866374,-437
"8810","2332313",0.568926682552997,6742,0.596756140407,7250,-0.027829457854003,-508
"8811","3332313",0.525812473739494,8963,0.567962307207221,8890,-0.042149833467727,73
"8812","4332313",0.484338143038954,11023,0.525551932085411,11224,-0.0412137890464568,-201
"8813","1432313",0.59321335707619,5543,0.612501121079718,6360,-0.0192877640035276,-817
"8814","2432313",0.529990184568002,8737,0.556126636438895,9564,-0.0261364518708933,-827
"8815","3432313",0.486875975754498,10913,0.527332803239115,11128,-0.0404568274846173,-215
"8816","4432313",0.445401645053958,12740,0.484922428117305,13142,-0.039520783063347,-402
"8817","1142313",0.665053538476129,2657,0.695086977199744,2572,-0.0300334387236147,85
"8818","2142313",0.60183036596794,5139,0.638712492558921,5001,-0.0368821265909803,138
"8819","3142313",0.558716157154437,7238,0.609918659359141,6491,-0.0512025022047043,747
"8820","4142313",0.517241826453897,9400,0.567508284237331,8911,-0.0502664577834341,489
"8821","1242313",0.611095760883133,4751,0.639782698254038,4926,-0.0286869373709048,-175
"8822","2242313",0.547872588374944,7797,0.583408213613214,7983,-0.0355356252382704,-186
"8823","3242313",0.504758379561441,10016,0.554614380413435,9643,-0.0498560008519944,373
"8824","4242313",0.463284048860901,11988,0.512204005291625,11919,-0.0489199564307239,69
"8825","1342313",0.583116290606357,6042,0.61273213092074,6345,-0.029615840314383,-303
"8826","2342313",0.519893118098168,9239,0.556357646279916,9549,-0.0364645281817486,-310
"8827","3342313",0.476778909284664,11386,0.527563813080137,11118,-0.0507849037954726,268
"8828","4342313",0.435304578584125,13131,0.485153437958327,13134,-0.0498488593742021,-3
"8829","1442313",0.544179792621361,8008,0.572102626952634,8647,-0.0279228343312732,-639
"8830","2442313",0.480956620113172,11186,0.515728142311811,11733,-0.0347715221986389,-547
"8831","3442313",0.437842411299668,13021,0.486934309112031,13053,-0.0490918978123628,-32
"8832","4442313",0.396368080599128,14405,0.444523933990221,14584,-0.0481558533910925,-179
"8833","1113313",0.786515720389993,400,0.809023285043025,347,-0.0225075646530319,53
"8834","2113313",0.723292547881804,1208,0.752648800402201,1046,-0.0293562525203975,162
"8835","3113313",0.6801783390683,2223,0.723854967202422,1705,-0.0436766281341215,518
"8836","4113313",0.63870400836776,3610,0.681444592080611,3078,-0.0427405837128511,532
"8837","1213313",0.732557942796997,1051,0.753719006097318,1029,-0.0211610633003217,22
"8838","2213313",0.669334770288808,2533,0.697344521456495,2494,-0.0280097511676873,39
"8839","3213313",0.626220561475304,4068,0.668550688256716,3591,-0.0423301267814113,477
"8840","4213313",0.584746230774764,5966,0.626140313134905,5609,-0.0413940823601411,357
"8841","1313313",0.70457847252022,1600,0.72666843876402,1625,-0.0220899662438,-25
"8842","2313313",0.641355300012032,3513,0.670293954123197,3500,-0.0289386541111656,13
"8843","3313313",0.598241091198528,5311,0.641500120923418,4848,-0.0432590297248896,463
"8844","4313313",0.556766760497988,7354,0.599089745801607,7112,-0.0423229853036193,242
"8845","1413313",0.665641974535224,2640,0.686038934795915,2889,-0.0203969602606902,-249
"8846","2413313",0.602418802027036,5114,0.629664450155091,5425,-0.0272456481280559,-311
"8847","3413313",0.559304593213532,7209,0.600870616955312,7008,-0.0415660237417799,201
"8848","4413313",0.517830262512992,9359,0.558460241833502,9426,-0.0406299793205096,-67
"8849","1123313",0.718536449523573,1298,0.748453973385618,1137,-0.0299175238620452,161
"8850","2123313",0.655313277015384,2980,0.692079488744795,2666,-0.0367662117294107,314
"8851","3123313",0.61219906820188,4698,0.663285655545015,3827,-0.0510865873431348,871
"8852","4123313",0.57072473750134,6649,0.620875280423205,5895,-0.0501505429218643,754
"8853","1223313",0.664578671930577,2674,0.693149694439912,2637,-0.028571022509335,37
"8854","2223313",0.601355499422388,5171,0.636775209799088,5086,-0.0354197103767006,85
"8855","3223313",0.558241290608884,7266,0.607981376599309,6608,-0.0497400859904246,658
"8856","4223313",0.516766959908344,9424,0.565571001477499,9011,-0.0488040415691543,413
"8857","1323313",0.6365992016538,3691,0.666099127106614,3692,-0.0294999254528132,-1
"8858","2323313",0.573376029145612,6515,0.60972464246579,6509,-0.0363486133201788,6
"8859","3323313",0.530261820332108,8720,0.580930809266011,8137,-0.0506689889339028,583
"8860","4323313",0.488787489631568,10810,0.538520434144201,10550,-0.0497329445126325,260
"8861","1423313",0.597662703668804,5340,0.625469623138508,5640,-0.0278069194697034,-300
"8862","2423313",0.534439531160616,8491,0.569095138497685,8827,-0.0346556073370691,-336
"8863","3423313",0.491325322347112,10673,0.540301305297905,10459,-0.0489759829507931,214
"8864","4423313",0.449850991646572,12552,0.497890930176095,12584,-0.0480399385295228,-32
"8865","1133313",0.675203927358473,2359,0.709988880937589,2084,-0.0347849535791158,275
"8866","2133313",0.611980754850284,4705,0.653614396296766,4251,-0.0416336414464814,454
"8867","3133313",0.568866546036781,6744,0.624820563096986,5676,-0.0559540170602054,1068
"8868","4133313",0.527392215336241,8881,0.582410187975176,8059,-0.0550179726389352,822
"8869","1233313",0.621246149765477,4282,0.654684601991883,4203,-0.0334384522264058,79
"8870","2233313",0.558022977257288,7275,0.598310117351059,7156,-0.0402871400937714,119
"8871","3233313",0.514908768443785,9520,0.56951628415128,8802,-0.0546075157074954,718
"8872","4233313",0.473434437743245,11549,0.52710590902947,11137,-0.053671471286225,412
"8873","1333313",0.593266679488701,5540,0.627634034658585,5530,-0.0343673551698841,10
"8874","2333313",0.530043506980512,8733,0.571259550017762,8709,-0.0412160430372497,24
"8875","3333313",0.486929298167008,10909,0.542465716817982,10320,-0.0555364186509737,589
"8876","4333313",0.445454967466469,12733,0.500055341696172,12495,-0.0546003742297032,238
"8877","1433313",0.554330181503705,7486,0.587004530690479,7776,-0.0326743491867743,-290
"8878","2433313",0.491107008995516,10686,0.530630046049656,10962,-0.03952303705414,-276
"8879","3433313",0.447992800182012,12640,0.501836212849876,12406,-0.053843412667864,234
"8880","4433313",0.406518469481472,14116,0.459425837728066,14105,-0.0529073682465935,11
"8881","1143313",0.626170362903643,4070,0.669590386810505,3534,-0.0434200239068614,536
"8882","2143313",0.562947190395455,7016,0.613215902169682,6310,-0.050268711774227,706
"8883","3143313",0.519832981581951,9242,0.584422068969902,7923,-0.064589087387951,1319
"8884","4143313",0.478358650881411,11305,0.542011693848092,10354,-0.0636530429666805,951
"8885","1243313",0.572212585310647,6580,0.614286107864799,6251,-0.0420735225541512,329
"8886","2243313",0.508989412802459,9803,0.557911623223975,9449,-0.0489222104215168,354
"8887","3243313",0.465875203988955,11865,0.529117790024196,11048,-0.0632425860352408,817
"8888","4243313",0.424400873288415,13534,0.486707414902386,13065,-0.0623065416139706,469
"8889","1343313",0.544233115033871,8004,0.587235540531501,7759,-0.0430024254976294,245
"8890","2343313",0.481009942525682,11183,0.530861055890677,10947,-0.049851113364995,236
"8891","3343313",0.437895733712179,13019,0.502067222690898,12391,-0.064171488978719,628
"8892","4343313",0.396421403011639,14404,0.459656847569088,14095,-0.0632354445574488,309
"8893","1443313",0.505296617048875,9991,0.546606036563395,10076,-0.0413094195145196,-85
"8894","2443313",0.442073444540686,12865,0.490231551922572,12921,-0.0481581073818853,-56
"8895","3443313",0.398959235727183,14326,0.461437718722792,14035,-0.0624784829956094,291
"8896","4443313",0.357484905026643,15304,0.419027343600982,15216,-0.061542438574339,88
"8897","1114313",0.734308648419423,1021,0.764372671669369,863,-0.030064023249946,158
"8898","2114313",0.671085475911234,2470,0.707998187028545,2144,-0.0369127111173115,326
"8899","3114313",0.62797126709773,3999,0.679204353828766,3165,-0.0512330867310355,834
"8900","4114313",0.586496936397191,5853,0.636793978706956,5084,-0.0502970423097651,769
"8901","1214313",0.680350870826427,2218,0.709068392723663,2112,-0.0287175218972358,106
"8902","2214313",0.617127698318238,4459,0.652693908082839,4294,-0.0355662097646013,165
"8903","3214313",0.574013489504734,6478,0.62390007488306,5730,-0.0498865853783254,748
"8904","4214313",0.532539158804194,8597,0.581489699761249,8106,-0.0489505409570551,491
"8905","1314313",0.652371400549651,3109,0.682017825390365,3052,-0.029646424840714,57
"8906","2314313",0.589148228041462,5726,0.625643340749541,5632,-0.0364951127080796,94
"8907","3314313",0.546034019227958,7903,0.596849507549762,7247,-0.0508154883218036,656
"8908","4314313",0.504559688527418,10031,0.554439132427952,9658,-0.0498794439005333,373
"8909","1414313",0.613434902564655,4640,0.641388321422259,4853,-0.0279534188576042,-213
"8910","2414313",0.550211730056466,7695,0.585013836781436,7884,-0.0348021067249699,-189
"8911","3414313",0.507097521242962,9897,0.556220003581656,9560,-0.0491224823386939,337
"8912","4414313",0.465623190542422,11869,0.513809628459846,11841,-0.0481864379174236,28
"8913","1124313",0.666329377553003,2622,0.703803360011962,2283,-0.0374739824589592,339
"8914","2124313",0.603106205044814,5088,0.647428875371139,4536,-0.0443226703263248,552
"8915","3124313",0.55999199623131,7177,0.618635042171359,6010,-0.0586430459400488,1167
"8916","4124313",0.518517665530771,9311,0.576224667049549,8414,-0.0577070015187783,897
"8917","1224313",0.612371599960007,4688,0.648499081066256,4473,-0.036127481106249,215
"8918","2224313",0.549148427451818,7739,0.592124596425432,7496,-0.0429761689736146,243
"8919","3224313",0.506034218638314,9948,0.563330763225653,9143,-0.0572965445873386,805
"8920","4224313",0.464559887937774,11931,0.520920388103843,11448,-0.0563605001660683,483
"8921","1324313",0.584392129683231,5984,0.621448513732958,5862,-0.0370563840497272,122
"8922","2324313",0.521168957175042,9190,0.565074029092135,9038,-0.0439050719170928,152
"8923","3324313",0.478054748361538,11318,0.536280195892355,10672,-0.0582254475308168,646
"8924","4324313",0.436580417660998,13075,0.493869820770545,12763,-0.0572894031095465,312
"8925","1424313",0.545455631698235,7937,0.580819009764852,8142,-0.0353633780666174,-205
"8926","2424313",0.482232459190046,11128,0.524444525124029,11275,-0.0422120659339831,-147
"8927","3424313",0.439118250376542,12973,0.495650691924249,12683,-0.056532441547707,290
"8928","4424313",0.397643919676002,14363,0.453240316802439,14304,-0.0555963971264368,59
"8929","1134313",0.622996855387903,4218,0.665338267563933,3729,-0.0423414121760298,489
"8930","2134313",0.559773682879714,7183,0.60896378292311,6556,-0.0491901000433954,627
"8931","3134313",0.516659474066211,9430,0.58016994972333,8180,-0.0635104756571194,1250
"8932","4134313",0.475185143365671,11462,0.53775957460152,10594,-0.0625744312358492,868
"8933","1234313",0.569039077794907,6733,0.610033988618227,6482,-0.0409949108233199,251
"8934","2234313",0.505815905286718,9957,0.553659503977404,9706,-0.0478435986906854,251
"8935","3234313",0.462701696473215,12009,0.524865670777624,11255,-0.0621639743044095,754
"8936","4234313",0.421227365772675,13641,0.482455295655814,13236,-0.061227929883139,405
"8937","1334313",0.541059607518131,8173,0.582983421284929,8021,-0.0419238137667981,152
"8938","2334313",0.477836435009942,11332,0.526608936644106,11164,-0.0487725016341637,168
"8939","3334313",0.434722226196439,13159,0.497815103444326,12587,-0.0630928772478876,572
"8940","4334313",0.393247895495899,14496,0.455404728322516,14233,-0.0621568328266173,263
"8941","1434313",0.502123109533135,10159,0.542353917316823,10328,-0.0402308077836883,-169
"8942","2434313",0.438899937024946,12979,0.485979432676,13096,-0.0470794956510539,-117
"8943","3434313",0.395785728211443,14420,0.45718559947622,14172,-0.0613998712647779,248
"8944","4434313",0.354311397510903,15356,0.41477522435441,15305,-0.0604638268435075,51
"8945","1144313",0.573963290933074,6482,0.624939773436849,5670,-0.0509764825037754,812
"8946","2144313",0.510740118424885,9734,0.568565288796026,8855,-0.057825170371141,879
"8947","3144313",0.467625909611381,11791,0.539771455596246,10483,-0.072145545984865,1308
"8948","4144313",0.426151578910841,13469,0.497361080474436,12606,-0.0712095015635946,863
"8949","1244313",0.520005513340078,9235,0.569635494491143,8793,-0.0496299811510652,442
"8950","2244313",0.456782340831889,12270,0.51326100985032,11867,-0.0564786690184308,403
"8951","3244313",0.413668132018385,13879,0.48446717665054,13162,-0.0707990446321549,717
"8952","4244313",0.372193801317845,15005,0.44205680152873,14658,-0.0698630002108845,347
"8953","1344313",0.492026043063301,10646,0.542584927157845,10312,-0.0505588840945435,334
"8954","2344313",0.428802870555113,13382,0.486210442517022,13085,-0.057407571961909,297
"8955","3344313",0.385688661741609,14686,0.457416609317242,14163,-0.0717279475756331,523
"8956","4344313",0.344214331041069,15523,0.415006234195432,15301,-0.0707919031543627,222
"8957","1444313",0.453089545078305,12425,0.501955423189739,12396,-0.0488658781114336,29
"8958","2444313",0.389866372570116,14593,0.445580938548916,14551,-0.0557145659787994,42
"8959","3444313",0.346752163756613,15479,0.416787105349136,15262,-0.0700349415925234,217
"8960","4444313",0.305277833056073,15993,0.374376730227326,15928,-0.069098897171253,65
"8961","1111413",0.82869179071202,165,0.8387137171238,169,-0.0100219264117807,-4
"8962","2111413",0.765468618203831,604,0.782339232482977,604,-0.0168706142791463,0
"8963","3111413",0.722354409390327,1226,0.753545399283198,1032,-0.0311909898928703,194
"8964","4111413",0.680880078689787,2200,0.711135024161387,2044,-0.0302549454715999,156
"8965","1211413",0.774734013119024,505,0.783409438178094,595,-0.0086754250590706,-90
"8966","2211413",0.711510840610835,1434,0.727034953537271,1612,-0.0155241129264362,-178
"8967","3211413",0.668396631797331,2561,0.698241120337491,2471,-0.0298444885401602,90
"8968","4211413",0.626922301096791,4038,0.655830745215681,4155,-0.0289084441188898,-117
"8969","1311413",0.746754542842247,830,0.756358870844796,990,-0.00960432800254885,-160
"8970","2311413",0.683531370334059,2120,0.699984386203973,2407,-0.0164530158699144,-287
"8971","3311413",0.640417161520555,3547,0.671190553004194,3464,-0.0307733914836384,83
"8972","4311413",0.598942830820015,5279,0.628780177882383,5465,-0.0298373470623681,-186
"8973","1411413",0.707818044857251,1526,0.71572936687669,1913,-0.007911322019439,-387
"8974","2411413",0.644594872349063,3381,0.659354882235867,3994,-0.0147600098868047,-613
"8975","3411413",0.601480663535559,5162,0.630561049036088,5376,-0.0290803855005287,-214
"8976","4411413",0.560006332835019,7176,0.588150673914277,7703,-0.0281443410792583,-527
"8977","1121413",0.7607125198456,662,0.778144405466394,663,-0.0174318856207939,-1
"8978","2121413",0.697489347337411,1760,0.72176992082557,1760,-0.0242805734881595,0
"8979","3121413",0.654375138523907,3016,0.692976087625791,2643,-0.0386009491018835,373
"8980","4121413",0.612900807823367,4663,0.65056571250398,4392,-0.0376649046806131,271
"8981","1221413",0.706754742252604,1551,0.722840126520687,1732,-0.0160853842680838,-181
"8982","2221413",0.643531569744415,3412,0.666465641879864,3669,-0.0229340721354494,-257
"8983","3221413",0.600417360930911,5207,0.637671808680085,5053,-0.0372544477491734,154
"8984","4221413",0.558943030230371,7228,0.595261433558274,7332,-0.036318403327903,-104
"8985","1321413",0.678775271975827,2262,0.69578955918739,2548,-0.0170142872115621,-286
"8986","2321413",0.615552099467639,4522,0.639415074546566,4959,-0.0238629750789277,-437
"8987","3321413",0.572437890654135,6563,0.610621241346787,6452,-0.0381833506926517,111
"8988","4321413",0.530963559953595,8684,0.568210866224976,8877,-0.0372473062713813,-193
"8989","1421413",0.639838773990831,3569,0.655160055219284,4179,-0.0153212812284522,-610
"8990","2421413",0.576615601482643,6355,0.59878557057846,7125,-0.0221699690958179,-770
"8991","3421413",0.533501392669139,8540,0.569991737378681,8775,-0.0364903447095419,-235
"8992","4421413",0.492027061968599,10645,0.527581362256871,11115,-0.0355543002882716,-470
"8993","1131413",0.7173799976805,1319,0.739679313018365,1323,-0.0222993153378647,-4
"8994","2131413",0.654156825172311,3028,0.683304828377541,2995,-0.0291480032052303,33
"8995","3131413",0.611042616358808,4754,0.654510995177762,4213,-0.0434683788189543,541
"8996","4131413",0.569568285658268,6718,0.612100620055952,6383,-0.0425323343976839,335
"8997","1231413",0.663422220087504,2722,0.684375034072659,2953,-0.0209528139851546,-231
"8998","2231413",0.600199047579315,5223,0.628000549431835,5502,-0.0278015018525202,-279
"8999","3231413",0.557084838765812,7340,0.599206716232056,7105,-0.0421218774662442,235
"9000","4231413",0.515610508065272,9493,0.556796341110245,9522,-0.0411858330449738,-29
"9001","1331413",0.635442749810728,3728,0.657324466739361,4090,-0.0218817169286328,-362
"9002","2331413",0.572219577302539,6579,0.600949982098537,7001,-0.0287304047959984,-422
"9003","3331413",0.529105368489035,8785,0.572156148898758,8644,-0.0430507804097224,141
"9004","4331413",0.487631037788495,10875,0.529745773776948,11013,-0.0421147359884521,-138
"9005","1431413",0.596506251825732,5390,0.616694962771255,6126,-0.020188710945523,-736
"9006","2431413",0.533283079317543,8559,0.560320478130432,9305,-0.0270373988128887,-746
"9007","3431413",0.490168870504039,10736,0.531526644930652,10913,-0.0413577744266127,-177
"9008","4431413",0.4486945398035,12610,0.489116269808842,12970,-0.0404217300053423,-360
"9009","1141413",0.66834643322567,2563,0.699280818891281,2429,-0.0309343856656101,134
"9010","2141413",0.605123260717482,5005,0.642906334250457,4763,-0.0377830735329757,242
"9011","3141413",0.562009051903978,7061,0.614112501050678,6261,-0.0521034491466997,800
"9012","4141413",0.520534721203438,9208,0.571702125928868,8675,-0.0511674047254294,533
"9013","1241413",0.614388655632674,4589,0.643976539945574,4697,-0.0295878843129,-108
"9014","2241413",0.551165483124486,7647,0.587602055304751,7730,-0.0364365721802656,-83
"9015","3241413",0.508051274310982,9854,0.558808222104972,9405,-0.0507569477939896,449
"9016","4241413",0.466576943610442,11833,0.516397846983161,11694,-0.0498209033727193,139
"9017","1341413",0.586409185355898,5859,0.616925972612277,6109,-0.0305167872563783,-250
"9018","2341413",0.523186012847709,9080,0.560551487971453,9292,-0.0373654751237439,-212
"9019","3341413",0.480071804034206,11216,0.531757654771674,10900,-0.0516858507374679,316
"9020","4341413",0.438597473333666,12990,0.489347279649863,12960,-0.0507498063161975,30
"9021","1441413",0.547472687370902,7813,0.576296468644171,8407,-0.0288237812732685,-594
"9022","2441413",0.484249514862713,11035,0.519921984003348,11497,-0.0356724691406342,-462
"9023","3441413",0.44113530604921,12897,0.491128150803568,12883,-0.0499928447543581,14
"9024","4441413",0.39966097534867,14305,0.448717775681758,14454,-0.0490568003330877,-149
"9025","1112413",0.795606878950331,335,0.800394735595148,419,-0.00478785664481751,-84
"9026","2112413",0.732383706442142,1053,0.744020250954325,1232,-0.0116365445121831,-179
"9027","3112413",0.689269497628638,1959,0.715226417754546,1928,-0.0259569201259071,31
"9028","4112413",0.647795166928098,3268,0.672816042632735,3402,-0.0250208757046367,-134
"9029","1212413",0.741649101357335,894,0.745090456649442,1212,-0.00344135529210743,-318
"9030","2212413",0.678425928849146,2274,0.688715972008619,2787,-0.010290043159473,-513
"9031","3212413",0.635311720035642,3730,0.659922138808839,3974,-0.024610418773197,-244
"9032","4212413",0.593837389335102,5515,0.617511763687029,6075,-0.0236743743519267,-560
"9033","1312413",0.713669631080558,1392,0.718039889316144,1861,-0.00437025823558568,-469
"9034","2312413",0.65044645857237,3173,0.661665404675321,3906,-0.0112189461029513,-733
"9035","3312413",0.607332249758866,4917,0.632871571475541,5274,-0.0255393217166753,-357
"9036","4312413",0.565857919058326,6894,0.590461196353731,7577,-0.0246032772954049,-683
"9037","1412413",0.674733133095562,2373,0.677410385348038,3230,-0.00267725225247584,-857
"9038","2412413",0.611509960587374,4728,0.621035900707215,5885,-0.00952594011984154,-1157
"9039","3412413",0.56839575177387,6772,0.592242067507436,7489,-0.0238463157335655,-717
"9040","4412413",0.52692142107333,8909,0.549831692385625,9900,-0.0229102713122952,-991
"9041","1122413",0.727627608083911,1124,0.739825423937742,1320,-0.0121978158538307,-196
"9042","2122413",0.664404435575722,2681,0.683450939296918,2989,-0.0190465037211963,-308
"9043","3122413",0.621290226762218,4278,0.654657106097139,4204,-0.0333668793349203,74
"9044","4122413",0.579815896061678,6212,0.612246730975328,6377,-0.03243083491365,-165
"9045","1222413",0.673669830490915,2395,0.684521144992035,2947,-0.0108513145011206,-552
"9046","2222413",0.610446657982726,4773,0.628146660351212,5494,-0.0177000023684862,-721
"9047","3222413",0.567332449169222,6828,0.599352827151433,7091,-0.0320203779822102,-263
"9048","4222413",0.525858118468682,8962,0.556942452029622,9512,-0.0310843335609399,-550
"9049","1322413",0.645690360214139,3341,0.657470577658737,4084,-0.0117802174445989,-743
"9050","2322413",0.58246718770595,6064,0.601096093017914,6994,-0.0186289053119645,-930
"9051","3322413",0.539352978892446,8258,0.572302259818135,8634,-0.0329492809256885,-376
"9052","4322413",0.497878648191906,10369,0.529891884696324,11008,-0.0320132365044181,-639
"9053","1422413",0.606753862229143,4941,0.616841073690632,6118,-0.0100872114614891,-1177
"9054","2422413",0.543530689720954,8038,0.560466589049808,9299,-0.0169358993288548,-1261
"9055","3422413",0.50041648090745,10239,0.531672755850029,10906,-0.0312562749425788,-667
"9056","4422413",0.45894215020691,12193,0.489262380728219,12964,-0.0303202305213083,-771
"9057","1132413",0.684295085918811,2099,0.701360331489713,2374,-0.0170652455709015,-275
"9058","2132413",0.621071913410622,4287,0.644985846848889,4655,-0.0239139334382671,-368
"9059","3132413",0.577957704597119,6297,0.61619201364911,6160,-0.0382343090519911,137
"9060","4132413",0.536483373896579,8398,0.5737816385273,8556,-0.0372982646307207,-158
"9061","1232413",0.630337308325815,3903,0.646056052544006,4607,-0.0157187442181914,-704
"9062","2232413",0.567114135817626,6838,0.589681567903183,7623,-0.022567432085557,-785
"9063","3232413",0.523999927004123,9044,0.560887734703404,9270,-0.036887807699281,-226
"9064","4232413",0.482525596303583,11117,0.518477359581593,11588,-0.0359517632780106,-471
"9065","1332413",0.602357838049039,5120,0.619005485210709,5993,-0.0166476471616697,-873
"9066","2332413",0.53913466554085,8271,0.562631000569885,9185,-0.0234963350290353,-914
"9067","3332413",0.496020456727347,10452,0.533837167370106,10800,-0.0378167106427593,-348
"9068","4332413",0.454546126026807,12360,0.491426792248295,12869,-0.0368806662214888,-509
"9069","1432413",0.563421340064043,6993,0.578375981242603,8295,-0.0149546411785598,-1302
